rank,player_name,points,player_url,scraped_at
1444,Uladzimir Ignatik,35,/en/players/uladzimir-ignatik/i236/overview,2026-07-16T04:31:59.811156
1446,Ioan Alexandru Chirita,23,/en/players/ioan-alexandru-chirita/c0jr/overview,2026-07-16T04:31:59.811156
1448,Rudy Quan,20,/en/players/rudy-quan/q02o/overview,2026-07-16T04:31:59.811156
1451,Damien Salvestre,24,/en/players/damien-salvestre/s0f4/overview,2026-07-16T04:31:59.811156
1453,Arthur Bonnaud,29,/en/players/arthur-bonnaud/b0ls/overview,2026-07-16T04:31:59.811156
1454,Matthew Segura,25,/en/players/matthew-segura/s0im/overview,2026-07-16T04:31:59.811156
1456,Toshiki Karigyo,24,/en/players/toshiki-karigyo/k0oq/overview,2026-07-16T04:31:59.811156
1457,Peter Alam,24,/en/players/peter-alam/a0l4/overview,2026-07-16T04:31:59.811156
1458,Filippo Francesco Garbero,17,/en/players/filippo-francesco-garbero/g0o3/overview,2026-07-16T04:31:59.811156
1459,Sergey Petrov,21,/en/players/sergey-petrov/p0pc/overview,2026-07-16T04:31:59.811156
1460,Rodolfo Jauregui Sainz de Rozas,32,/en/players/rodolfo-jauregui-sainz-de-rozas/j417/overview,2026-07-16T04:31:59.811156
1464,Henry Lieberman,26,/en/players/henry-lieberman/l0kg/overview,2026-07-16T04:31:59.811156
1465,Ye Chen,19,/en/players/ye-chen/c0tq/overview,2026-07-16T04:31:59.811156
1467,Raghav Jaisinghani,28,/en/players/raghav-jaisinghani/j0af/overview,2026-07-16T04:31:59.811156
1470,Toprak Avcibasi,22,/en/players/toprak-avcibasi/a0ip/overview,2026-07-16T04:31:59.811156
1471,Adrien Burdet,24,/en/players/adrien-burdet/b0ln/overview,2026-07-16T04:31:59.811156
1472,Pierre Antoine Faut,18,/en/players/pierre-antoine-faut/f0j3/overview,2026-07-16T04:31:59.811156
1473,Joe Leather,25,/en/players/joe-leather/l0kl/overview,2026-07-16T04:31:59.811156
1477,Nicolas Esteban Rico Arias,25,/en/players/nicolas-esteban-rico-arias/r0er/overview,2026-07-16T04:31:59.811156
1478,Lars Goran Verwerft,23,/en/players/lars-goran-verwerft/v0gj/overview,2026-07-16T04:31:59.811156
1479,Juan Bautista Otegui,27,/en/players/juan-bautista-otegui/o09s/overview,2026-07-16T04:31:59.811156
1485,Stefan Storch,24,/en/players/stefan-storch/s0if/overview,2026-07-16T04:31:59.811156
1487,Yuquan Jin,25,/en/players/yuquan-jin/j0ak/overview,2026-07-16T04:31:59.811156
1490,Jack Bruce-Smith,24,/en/players/jack-bruce-smith/b0v4/overview,2026-07-16T04:31:59.811156
1492,Ewen Lumsden,26,/en/players/ewen-lumsden/l0af/overview,2026-07-16T04:31:59.811156
1494,Arjun Mehrotra,29,/en/players/arjun-mehrotra/m0ce/overview,2026-07-16T04:31:59.811156
1495,Hitesh Chauhan,18,/en/players/hitesh-chauhan/c0qm/overview,2026-07-16T04:31:59.811156
1496,Corban Crowther,23,/en/players/corban-crowther/c0i5/overview,2026-07-16T04:31:59.811156
1497,Ioannis Kountourakis,23,/en/players/ioannis-kountourakis/k0he/overview,2026-07-16T04:31:59.811156
1498,Alexey Aleshchev,27,/en/players/alexey-aleshchev/a0av/overview,2026-07-16T04:31:59.811156
1499,Yuichiro Inui,31,/en/players/yuichiro-inui/i416/overview,2026-07-16T04:31:59.811156
1501,Guy Orly Iradukunda,30,/en/players/guy-orly-iradukunda/i327/overview,2026-07-16T04:31:59.811156
1505,Jody Maginley,31,/en/players/jody-maginley/mw83/overview,2026-07-16T04:31:59.811156
1506,Thijmen Loof,23,/en/players/thijmen-loof/l0fv/overview,2026-07-16T04:31:59.811156
1507,Azuma Visaya,22,/en/players/azuma-visaya/v0fk/overview,2026-07-16T04:31:59.811156
1510,Pawel Juszczak,32,/en/players/pawel-juszczak/cf60/overview,2026-07-16T04:31:59.811156
1512,Pengyu Lu,24,/en/players/pengyu-lu/l0cs/overview,2026-07-16T04:31:59.811156
1513,Heorhii Shylov,18,/en/players/heorhii-shylov/s1gu/overview,2026-07-16T04:31:59.811156
1514,Sho Katayama,37,/en/players/sho-katayama/k907/overview,2026-07-16T04:31:59.811156
1515,Mikael Ymer,27,/en/players/mikael-ymer/y268/overview,2026-07-16T04:31:59.811156
1516,Antonio Caruso,26,/en/players/antonio-caruso/c0hh/overview,2026-07-16T04:31:59.811156
1522,Rhys Lawlor,17,/en/players/rhys-lawlor/l0o2/overview,2026-07-16T04:31:59.811156
1523,Davide Pontoglio,34,/en/players/davide-pontoglio/ph02/overview,2026-07-16T04:31:59.811156
1529,Gustavo Albieri,18,/en/players/gustavo-albieri/a0nj/overview,2026-07-16T04:31:59.811156
1530,Martyn Pawelski,21,/en/players/martyn-pawelski/p0ig/overview,2026-07-16T04:31:59.811156
1531,Congsup Congcar,29,/en/players/congsup-congcar/cm88/overview,2026-07-16T04:31:59.811156
1537,Zane Stevens,20,/en/players/zane-stevens/s19y/overview,2026-07-16T04:31:59.811156
1538,Stepan Baum,22,/en/players/stepan-baum/b0mf/overview,2026-07-16T04:31:59.811156
1540,Nicola Rispoli,28,/en/players/nicola-rispoli/r0b3/overview,2026-07-16T04:31:59.811156
1541,Karlo Kajin,26,/en/players/karlo-kajin/k0dd/overview,2026-07-16T04:31:59.811156
1542,Francisco Tomas Geschwind,23,/en/players/francisco-tomas-geschwind/g0kb/overview,2026-07-16T04:31:59.811156
1543,Aryan Lakshmanan,21,/en/players/aryan-lakshmanan/l0js/overview,2026-07-16T04:31:59.811156
1544,Jirat Navasirisomboon,29,/en/players/jirat-navasirisomboon/n831/overview,2026-07-16T04:31:59.811156
1548,Gabriele Volpi,30,/en/players/gabriele-volpi/v0cx/overview,2026-07-16T04:31:59.811156
1553,Oskari Eerola,24,/en/players/oskari-eerola/e0d6/overview,2026-07-16T04:31:59.811156
1555,Sebastian Grundtvig Jorgensen,25,/en/players/sebastian-grundtvig-jorgensen/j0f8/overview,2026-07-16T04:31:59.811156
1560,Giammarco Gandolfi,22,/en/players/giammarco-gandolfi/g0k8/overview,2026-07-16T04:31:59.811156
1562,Kosuke Shibano,30,/en/players/kosuke-shibano/s0i1/overview,2026-07-16T04:31:59.811156
1563,Tyler Stice,25,/en/players/tyler-stice/s0ik/overview,2026-07-16T04:31:59.811156
1564,Liam Delicata,25,/en/players/liam-delicata/d0ia/overview,2026-07-16T04:31:59.811156
1568,Adrian Arcon,24,/en/players/adrian-arcon/a0in/overview,2026-07-16T04:31:59.811156
1569,Benjamin Gusic - Wan,18,/en/players/benjamin-gusic---wan/g0nl/overview,2026-07-16T04:31:59.811156
1570,Drazen Petrovic,23,/en/players/drazen-petrovic/p0ia/overview,2026-07-16T04:31:59.811156
1572,Carlos Giraldi,21,/en/players/carlos-giraldi/g0kw/overview,2026-07-16T04:31:59.811156
1573,Aldin Setkic,38,/en/players/aldin-setkic/sf41/overview,2026-07-16T04:31:59.811156
1575,Alp Horoz,31,/en/players/alp-horoz/hb18/overview,2026-07-16T04:31:59.811156
1578,Xavi Palomar,18,/en/players/xavi-palomar/p0q2/overview,2026-07-16T04:31:59.811156
1579,Tadeo Meneo,21,/en/players/tadeo-meneo/m0vx/overview,2026-07-16T04:31:59.811156
1580,Joao Graca,25,/en/players/joao-graca/gk07/overview,2026-07-16T04:31:59.811156
1582,Samir Iftikhar,34,/en/players/samir-iftikhar/i308/overview,2026-07-16T04:31:59.811156
1593,Guillermo Tunas,25,/en/players/guillermo-tunas/d0m9/overview,2026-07-16T04:31:59.811156
1597,Justin Barki,26,/en/players/justin-barki/b0c7/overview,2026-07-16T04:31:59.811156
1601,Thai-Son Kwiatkowski,31,/en/players/thai-son-kwiatkowski/kd35/overview,2026-07-16T04:31:59.811156
1605,Alexander Petrov,24,/en/players/alexander-petrov/p0j3/overview,2026-07-16T04:31:59.811156
1616,Anton Chekhov,33,/en/players/anton-chekhov/cc79/overview,2026-07-16T04:31:59.811156
1618,Richard Zusman,25,/en/players/richard-zusman/z0b7/overview,2026-07-16T04:31:59.811156
1621,Gergely Madarasz,31,/en/players/gergely-madarasz/mo76/overview,2026-07-16T04:31:59.811156
1630,Marco Furlanetto,25,/en/players/marco-furlanetto/f0dd/overview,2026-07-16T04:31:59.811156
1636,Deney Wassermann,25,/en/players/deney-wassermann/w0bd/overview,2026-07-16T04:31:59.811156
1637,Peetu Pohjola,25,/en/players/peetu-pohjola/p0id/overview,2026-07-16T04:31:59.811156
1641,Hernando Jose Escurra Isnardi,28,/en/players/hernando-jose-escurra-isnardi/e09u/overview,2026-07-16T04:31:59.811156
1648,Kuzey Cekirge,26,/en/players/kuzey-cekirge/c0b9/overview,2026-07-16T04:31:59.811156
1651,Ren Nakamura,31,/en/players/ren-nakamura/n786/overview,2026-07-16T04:31:59.811156
1658,Patricio Alvarado,36,/en/players/patricio-alvarado/a714/overview,2026-07-16T04:31:59.811156
1665,Matt Kleiman,24,/en/players/matt-kleiman/k0o6/overview,2026-07-16T04:31:59.811156
1675,Alessandro Bellifemine,25,/en/players/alessandro-bellifemine/b0m9/overview,2026-07-16T04:31:59.811156
1680,Benjamin Hannestad,29,/en/players/benjamin-hannestad/hh01/overview,2026-07-16T04:31:59.811156
1688,Shaoyun Liu,24,/en/players/shaoyun-liu/l0k1/overview,2026-07-16T04:31:59.811156
1692,Pablo Aunion,19,/en/players/pablo-aunion/a0lf/overview,2026-07-16T04:31:59.811156
1694,Daniel Domingos,18,/en/players/daniel-domingos/d0nc/overview,2026-07-16T04:31:59.811156
1695,Oskar Grzegorzewski,21,/en/players/oskar-grzegorzewski/g0mb/overview,2026-07-16T04:31:59.811156
1696,Antoine Berger,28,/en/players/antoine-berger/b0h9/overview,2026-07-16T04:31:59.811156
1700,Tomas Serrano Luis,24,/en/players/tomas-serrano-luis/l0cu/overview,2026-07-16T04:31:59.811156
1704,Anthony Susanto,29,/en/players/anthony-susanto/sy76/overview,2026-07-16T04:31:59.811156
1709,Daniel Verbeek,22,/en/players/daniel-verbeek/v0gk/overview,2026-07-16T04:31:59.811156
1710,Lawrence Bataljin,30,/en/players/lawrence-bataljin/bm09/overview,2026-07-16T04:31:59.811156
1711,Cristian Rodriguez,36,/en/players/cristian-rodriguez/r913/overview,2026-07-16T04:31:59.811156
1729,Markos Kalovelonis,32,/en/players/markos-kalovelonis/kd48/overview,2026-07-16T04:31:59.811156
1740,Illya Marchenko,38,/en/players/illya-marchenko/me89/overview,2026-07-16T04:31:59.811156
1762,Pranav Kumar,26,/en/players/pranav-kumar/k0js/overview,2026-07-16T04:31:59.811156
1770,Mikal Statham,39,/en/players/mikal-statham/sg78/overview,2026-07-16T04:31:59.811156
1791,Ryusuke Horiuchi,27,/en/players/ryusuke-horiuchi/h0bp/overview,2026-07-16T04:31:59.811156
1795,Sergey Betov,38,/en/players/sergey-betov/bd82/overview,2026-07-16T04:31:59.811156
1817,Mikel Martinez,25,/en/players/mikel-martinez/m0nf/overview,2026-07-16T04:31:59.811156
1824,Bang Shuo Yin,27,/en/players/bang-shuo-yin/y09l/overview,2026-07-16T04:31:59.811156
1841,Javier Molino,25,/en/players/javier-molino/m0gx/overview,2026-07-16T04:31:59.811156
1843,Laurin Aerne,27,/en/players/laurin-aerne/a0e0/overview,2026-07-16T04:31:59.811156
1858,Sebastian Dominguez,24,/en/players/sebastian-dominguez/d0fh/overview,2026-07-16T04:31:59.811156
1859,Marvin Bernardo Spiering,28,/en/players/marvin-bernardo-spiering/s0ce/overview,2026-07-16T04:31:59.811156
1871,Kazuma Kawachi,31,/en/players/kazuma-kawachi/ke85/overview,2026-07-16T04:31:59.811156
1883,Ko Suzuki,34,/en/players/ko-suzuki/sj67/overview,2026-07-16T04:31:59.811156
1884,Jim Hendrikx,25,/en/players/jim-hendrikx/h0iw/overview,2026-07-16T04:31:59.811156
1892,Daniel Batista,27,/en/players/daniel-batista/b0bj/overview,2026-07-16T04:31:59.811156
1900,Andrei Kunitsyn,21,/en/players/andrei-kunitsyn/k0ok/overview,2026-07-16T04:31:59.811156
1901,Sheng Tang,26,/en/players/sheng-tang/t0a0/overview,2026-07-16T04:31:59.811156
1906,Jose Dominguez Alonso,26,/en/players/jose-dominguez-alonso/d0fl/overview,2026-07-16T04:31:59.811156
1908,Anas Bennour Dit Sahli,19,/en/players/anas-bennour-dit-sahli/b0uy/overview,2026-07-16T04:31:59.811156
1909,Bogdan Seleznev,24,/en/players/bogdan-seleznev/s0te/overview,2026-07-16T04:31:59.811156
1910,Zhe Li,39,/en/players/zhe-li/l733/overview,2026-07-16T04:31:59.811156
1981,Maciej Rajski,35,/en/players/maciej-rajski/ra43/overview,2026-07-16T04:31:59.811156
2086,Aqeel Khan,46,/en/players/aqeel-khan/k425/overview,2026-07-16T04:31:59.811156
2161,Jiri Vesely,33,/en/players/jiri-vesely/v708/overview,2026-07-16T04:31:59.811156
2203,Felipe Assuncao Garla,32,/en/players/felipe-assuncao-garla/ab75/overview,2026-07-16T04:31:59.811156
2237,Francisco Faria,27,/en/players/francisco-faria/f09p/overview,2026-07-16T04:31:59.811156
2263,Krittin Koaykul,31,/en/players/krittin-koaykul/ke42/overview,2026-07-16T04:31:59.811156
2275,Zachary Adam-Gedge,24,/en/players/zachary-adam-gedge/a0j4/overview,2026-07-16T04:31:59.811156
2279,Yassin Ahmed Wageh,18,/en/players/yassin-ahmed-wageh/w0g4/overview,2026-07-16T04:31:59.811156
2280,Gokberk Saritas,22,/en/players/gokberk-saritas/s0ny/overview,2026-07-16T04:31:59.811156
2281,Ye Hongyu,21,/en/players/ye-hongyu/h0jb/overview,2026-07-16T04:31:59.811156
